year,date,team,opposing,batter_name,year_born
2017,08-08,KT,@·Ôµ¥,Á¤Çö,1994-06-01
2017,08-09,KT,@·Ôµ¥,Á¤Çö,1994-06-01
2017,08-11,KT,KIA,Á¤Çö,1994-06-01
2017,08-12,KT,@SK,Á¤Çö,1994-06-01
2017,08-13,KT,@SK,Á¤Çö,1994-06-01
2017,08-16,KT,@LG,Á¤Çö,1994-06-01
2017,08-17,KT,»ï¼º,Á¤Çö,1994-06-01
2017,08-18,KT,»ï¼º,Á¤Çö,1994-06-01
2017,08-19,KT,µÎ»ê,Á¤Çö,1994-06-01
2017,08-20,KT,µÎ»ê,Á¤Çö,1994-06-01
2017,08-22,KT,ÇÑÈ­,Á¤Çö,1994-06-01
2017,08-23,KT,ÇÑÈ­,Á¤Çö,1994-06-01
2017,08-24,KT,@NC,Á¤Çö,1994-06-01
2017,08-25,KT,@NC,Á¤Çö,1994-06-01
2017,08-26,KT,@»ï¼º,Á¤Çö,1994-06-01
2017,08-27,KT,@»ï¼º,Á¤Çö,1994-06-01
2017,08-29,KT,NC,Á¤Çö,1994-06-01
2017,08-30,KT,NC,Á¤Çö,1994-06-01
2017,08-31,KT,@ÇÑÈ­,Á¤Çö,1994-06-01
2017,09-01,KT,@ÇÑÈ­,Á¤Çö,1994-06-01
2017,09-02,KT,SK,Á¤Çö,1994-06-01
2017,09-03,KT,SK,Á¤Çö,1994-06-01
2017,09-05,KT,³Ø¼¾,Á¤Çö,1994-06-01
2017,09-06,KT,³Ø¼¾,Á¤Çö,1994-06-01
2017,09-07,KT,@µÎ»ê,Á¤Çö,1994-06-01
2017,09-09,KT,·Ôµ¥,Á¤Çö,1994-06-01
2017,09-10,KT,·Ôµ¥,Á¤Çö,1994-06-01
2017,09-12,KT,@³Ø¼¾,Á¤Çö,1994-06-01
2017,09-13,KT,@³Ø¼¾,Á¤Çö,1994-06-01
2017,09-14,KT,LG,Á¤Çö,1994-06-01
2017,09-15,KT,LG,Á¤Çö,1994-06-01
2017,09-16,KT,@KIA,Á¤Çö,1994-06-01
2017,09-17,KT,@KIA,Á¤Çö,1994-06-01
2017,09-19,KT,@LG,Á¤Çö,1994-06-01
2017,09-21,KT,³Ø¼¾,Á¤Çö,1994-06-01
2017,09-23,KT,@KIA,Á¤Çö,1994-06-01
2017,09-24,KT,@µÎ»ê,Á¤Çö,1994-06-01
2017,09-27,KT,µÎ»ê,Á¤Çö,1994-06-01
2017,09-28,KT,LG,Á¤Çö,1994-06-01
2017,10-01,KT,KIA,Á¤Çö,1994-06-01
2017,10-02,KT,KIA,Á¤Çö,1994-06-01
2017,10-03,KT,KIA,Á¤Çö,1994-06-01
2018,03-25,KT,@KIA,Á¤Çö,1994-06-01
2018,03-27,KT,@SK,Á¤Çö,1994-06-01
2018,03-28,KT,@SK,Á¤Çö,1994-06-01
2018,03-29,KT,@SK,Á¤Çö,1994-06-01
2018,03-30,KT,µÎ»ê,Á¤Çö,1994-06-01
2018,03-31,KT,µÎ»ê,Á¤Çö,1994-06-01
2018,04-01,KT,µÎ»ê,Á¤Çö,1994-06-01
2018,04-03,KT,@³Ø¼¾,Á¤Çö,1994-06-01
2018,04-04,KT,@³Ø¼¾,Á¤Çö,1994-06-01
2018,04-05,KT,@³Ø¼¾,Á¤Çö,1994-06-01
2018,04-07,KT,ÇÑÈ­,Á¤Çö,1994-06-01
2018,04-08,KT,ÇÑÈ­,Á¤Çö,1994-06-01
2018,04-10,KT,@NC,Á¤Çö,1994-06-01
2018,04-11,KT,@NC,Á¤Çö,1994-06-01
2018,04-13,KT,@LG,Á¤Çö,1994-06-01
2018,04-14,KT,@LG,Á¤Çö,1994-06-01
2018,05-11,KT,@·Ôµ¥,Á¤Çö,1994-06-01
2018,05-16,KT,@ÇÑÈ­,Á¤Çö,1994-06-01
2018,05-17,KT,@ÇÑÈ­,Á¤Çö,1994-06-01
2018,05-18,KT,NC,Á¤Çö,1994-06-01
2018,05-19,KT,NC,Á¤Çö,1994-06-01
2018,05-20,KT,NC,Á¤Çö,1994-06-01
2018,05-22,KT,@KIA,Á¤Çö,1994-06-01
2018,05-24,KT,@KIA,Á¤Çö,1994-06-01
2018,05-25,KT,LG,Á¤Çö,1994-06-01
2018,05-26,KT,LG,Á¤Çö,1994-06-01
2018,05-29,KT,@»ï¼º,Á¤Çö,1994-06-01
2018,05-30,KT,@»ï¼º,Á¤Çö,1994-06-01
2018,06-01,KT,@SK,Á¤Çö,1994-06-01
2018,06-02,KT,@SK,Á¤Çö,1994-06-01
2018,06-05,KT,KIA,Á¤Çö,1994-06-01
2018,06-06,KT,KIA,Á¤Çö,1994-06-01
2018,06-08,KT,³Ø¼¾,Á¤Çö,1994-06-01
2018,06-10,KT,³Ø¼¾,Á¤Çö,1994-06-01
2018,06-12,KT,@µÎ»ê,Á¤Çö,1994-06-01
2018,06-13,KT,@µÎ»ê,Á¤Çö,1994-06-01
2018,06-14,KT,@µÎ»ê,Á¤Çö,1994-06-01
2018,06-17,KT,@NC,Á¤Çö,1994-06-01
2018,06-20,KT,·Ôµ¥,Á¤Çö,1994-06-01
2018,06-21,KT,·Ôµ¥,Á¤Çö,1994-06-01
2018,08-07,KT,@NC,Á¤Çö,1994-06-01
2018,08-08,KT,@NC,Á¤Çö,1994-06-01
2018,08-10,KT,µÎ»ê,Á¤Çö,1994-06-01
2018,08-14,KT,NC,Á¤Çö,1994-06-01
2018,08-15,KT,NC,Á¤Çö,1994-06-01
2018,09-05,KT,LG,Á¤Çö,1994-06-01
2018,09-06,KT,ÇÑÈ­,Á¤Çö,1994-06-01
2018,09-07,KT,ÇÑÈ­,Á¤Çö,1994-06-01
2018,09-08,KT,@³Ø¼¾,Á¤Çö,1994-06-01
2018,09-09,KT,@³Ø¼¾,Á¤Çö,1994-06-01
2018,09-11,KT,@SK,Á¤Çö,1994-06-01
2018,09-12,KT,@SK,Á¤Çö,1994-06-01
2018,09-14,KT,@µÎ»ê,Á¤Çö,1994-06-01
2018,09-18,KT,SK,Á¤Çö,1994-06-01
2018,09-19,KT,SK,Á¤Çö,1994-06-01
2018,09-20,KT,@·Ôµ¥,Á¤Çö,1994-06-01
2018,09-22,KT,@LG,Á¤Çö,1994-06-01
2018,09-25,KT,KIA,Á¤Çö,1994-06-01
2018,09-26,KT,KIA,Á¤Çö,1994-06-01
2018,09-27,KT,@»ï¼º,Á¤Çö,1994-06-01
2018,09-28,KT,@»ï¼º,Á¤Çö,1994-06-01
2018,09-29,KT,·Ôµ¥,Á¤Çö,1994-06-01
2018,10-09,KT,ÇÑÈ­,Á¤Çö,1994-06-01
2018,10-10,KT,@·Ôµ¥,Á¤Çö,1994-06-01
2018,10-13,KT,@µÎ»ê,Á¤Çö,1994-06-01
2014,03-30,ÇÑÈ­,@·Ôµ¥,Á¤Çö¼®,1984-03-01
2014,03-31,ÇÑÈ­,@·Ôµ¥,Á¤Çö¼®,1984-03-01
2014,04-01,ÇÑÈ­,»ï¼º,Á¤Çö¼®,1984-03-01
2014,04-02,ÇÑÈ­,»ï¼º,Á¤Çö¼®,1984-03-01
2014,04-04,ÇÑÈ­,@SK,Á¤Çö¼®,1984-03-01
2014,04-05,ÇÑÈ­,@SK,Á¤Çö¼®,1984-03-01
2014,04-06,ÇÑÈ­,@SK,Á¤Çö¼®,1984-03-01
2014,04-08,ÇÑÈ­,@NC,Á¤Çö¼®,1984-03-01
2014,04-09,ÇÑÈ­,@NC,Á¤Çö¼®,1984-03-01
2014,04-10,ÇÑÈ­,@NC,Á¤Çö¼®,1984-03-01
2014,04-11,ÇÑÈ­,³Ø¼¾,Á¤Çö¼®,1984-03-01
2014,04-12,ÇÑÈ­,³Ø¼¾,Á¤Çö¼®,1984-03-01
2014,04-13,ÇÑÈ­,³Ø¼¾,Á¤Çö¼®,1984-03-01
2014,04-15,ÇÑÈ­,@KIA,Á¤Çö¼®,1984-03-01
2014,04-16,ÇÑÈ­,@KIA,Á¤Çö¼®,1984-03-01
2014,04-18,ÇÑÈ­,LG,Á¤Çö¼®,1984-03-01
2014,04-19,ÇÑÈ­,LG,Á¤Çö¼®,1984-03-01
2014,04-20,ÇÑÈ­,LG,Á¤Çö¼®,1984-03-01
2014,04-22,ÇÑÈ­,µÎ»ê,Á¤Çö¼®,1984-03-01
2014,04-23,ÇÑÈ­,µÎ»ê,Á¤Çö¼®,1984-03-01
2014,04-24,ÇÑÈ­,µÎ»ê,Á¤Çö¼®,1984-03-01
2014,04-30,ÇÑÈ­,·Ôµ¥,Á¤Çö¼®,1984-03-01
2014,05-01,ÇÑÈ­,·Ôµ¥,Á¤Çö¼®,1984-03-01
2014,05-07,ÇÑÈ­,@LG,Á¤Çö¼®,1984-03-01
2014,05-08,ÇÑÈ­,@LG,Á¤Çö¼®,1984-03-01
2014,05-09,ÇÑÈ­,KIA,Á¤Çö¼®,1984-03-01
2014,05-10,ÇÑÈ­,KIA,Á¤Çö¼®,1984-03-01
2014,05-13,ÇÑÈ­,@»ï¼º,Á¤Çö¼®,1984-03-01
2014,05-24,ÇÑÈ­,@µÎ»ê,Á¤Çö¼®,1984-03-01
2014,05-25,ÇÑÈ­,@µÎ»ê,Á¤Çö¼®,1984-03-01
2014,06-25,ÇÑÈ­,·Ôµ¥,Á¤Çö¼®,1984-03-01
2014,06-26,ÇÑÈ­,·Ôµ¥,Á¤Çö¼®,1984-03-01
2014,06-27,ÇÑÈ­,@»ï¼º,Á¤Çö¼®,1984-03-01
2014,06-28,ÇÑÈ­,@»ï¼º,Á¤Çö¼®,1984-03-01
2014,06-29,ÇÑÈ­,@»ï¼º,Á¤Çö¼®,1984-03-01
2014,07-01,ÇÑÈ­,@LG,Á¤Çö¼®,1984-03-01
2014,07-03,ÇÑÈ­,@LG,Á¤Çö¼®,1984-03-01
2014,07-09,ÇÑÈ­,³Ø¼¾,Á¤Çö¼®,1984-03-01
2014,07-11,ÇÑÈ­,@µÎ»ê,Á¤Çö¼®,1984-03-01
2014,07-12,ÇÑÈ­,@µÎ»ê,Á¤Çö¼®,1984-03-01
2014,07-13,ÇÑÈ­,@µÎ»ê,Á¤Çö¼®,1984-03-01
2014,07-15,ÇÑÈ­,@SK,Á¤Çö¼®,1984-03-01
2014,07-16,ÇÑÈ­,@SK,Á¤Çö¼®,1984-03-01
2014,07-22,ÇÑÈ­,NC,Á¤Çö¼®,1984-03-01
2014,07-23,ÇÑÈ­,NC,Á¤Çö¼®,1984-03-01
2014,07-24,ÇÑÈ­,NC,Á¤Çö¼®,1984-03-01
2014,08-14,ÇÑÈ­,·Ôµ¥,Á¤Çö¼®,1984-03-01
2014,08-15,ÇÑÈ­,·Ôµ¥,Á¤Çö¼®,1984-03-01
2014,08-19,ÇÑÈ­,@·Ôµ¥,Á¤Çö¼®,1984-03-01
2014,08-22,ÇÑÈ­,SK,Á¤Çö¼®,1984-03-01
2014,08-23,ÇÑÈ­,@KIA,Á¤Çö¼®,1984-03-01
2014,08-25,ÇÑÈ­,@KIA,Á¤Çö¼®,1984-03-01
2014,08-26,ÇÑÈ­,NC,Á¤Çö¼®,1984-03-01
2015,08-05,ÇÑÈ­,@SK,Á¤Çö¼®,1984-03-01
2015,08-06,ÇÑÈ­,LG,Á¤Çö¼®,1984-03-01
2015,08-07,ÇÑÈ­,LG,Á¤Çö¼®,1984-03-01
2015,08-08,ÇÑÈ­,·Ôµ¥,Á¤Çö¼®,1984-03-01
2015,08-09,ÇÑÈ­,·Ôµ¥,Á¤Çö¼®,1984-03-01
2015,08-11,ÇÑÈ­,@kt,Á¤Çö¼®,1984-03-01
2015,08-12,ÇÑÈ­,@kt,Á¤Çö¼®,1984-03-01
2015,08-13,ÇÑÈ­,@³Ø¼¾,Á¤Çö¼®,1984-03-01
2015,08-14,ÇÑÈ­,@³Ø¼¾,Á¤Çö¼®,1984-03-01
2015,08-15,ÇÑÈ­,@»ï¼º,Á¤Çö¼®,1984-03-01
2015,08-16,ÇÑÈ­,@»ï¼º,Á¤Çö¼®,1984-03-01
2015,08-18,ÇÑÈ­,NC,Á¤Çö¼®,1984-03-01
2015,08-19,ÇÑÈ­,NC,Á¤Çö¼®,1984-03-01
2015,08-20,ÇÑÈ­,kt,Á¤Çö¼®,1984-03-01
2015,08-21,ÇÑÈ­,kt,Á¤Çö¼®,1984-03-01
2015,08-22,ÇÑÈ­,@KIA,Á¤Çö¼®,1984-03-01
2015,08-23,ÇÑÈ­,@KIA,Á¤Çö¼®,1984-03-01
2015,08-26,ÇÑÈ­,»ï¼º,Á¤Çö¼®,1984-03-01
2015,08-28,ÇÑÈ­,@NC,Á¤Çö¼®,1984-03-01
2015,08-29,ÇÑÈ­,@µÎ»ê,Á¤Çö¼®,1984-03-01
2015,08-30,ÇÑÈ­,@µÎ»ê,Á¤Çö¼®,1984-03-01
2015,09-02,ÇÑÈ­,KIA,Á¤Çö¼®,1984-03-01
2015,09-03,ÇÑÈ­,³Ø¼¾,Á¤Çö¼®,1984-03-01
2015,09-04,ÇÑÈ­,³Ø¼¾,Á¤Çö¼®,1984-03-01
2015,09-05,ÇÑÈ­,µÎ»ê,Á¤Çö¼®,1984-03-01
2015,09-06,ÇÑÈ­,µÎ»ê,Á¤Çö¼®,1984-03-01
2015,09-08,ÇÑÈ­,@LG,Á¤Çö¼®,1984-03-01
2015,09-09,ÇÑÈ­,@LG,Á¤Çö¼®,1984-03-01
2015,09-10,ÇÑÈ­,SK,Á¤Çö¼®,1984-03-01
2015,09-11,ÇÑÈ­,SK,Á¤Çö¼®,1984-03-01
2015,09-12,ÇÑÈ­,@·Ôµ¥,Á¤Çö¼®,1984-03-01
2015,09-13,ÇÑÈ­,@·Ôµ¥,Á¤Çö¼®,1984-03-01
2015,09-16,ÇÑÈ­,@KIA,Á¤Çö¼®,1984-03-01
2015,09-17,ÇÑÈ­,NC,Á¤Çö¼®,1984-03-01
2015,09-18,ÇÑÈ­,NC,Á¤Çö¼®,1984-03-01
2015,09-19,ÇÑÈ­,µÎ»ê,Á¤Çö¼®,1984-03-01
2015,09-20,ÇÑÈ­,µÎ»ê,Á¤Çö¼®,1984-03-01
2015,09-25,ÇÑÈ­,³Ø¼¾,Á¤Çö¼®,1984-03-01
2015,09-26,ÇÑÈ­,³Ø¼¾,Á¤Çö¼®,1984-03-01
2015,09-28,ÇÑÈ­,@NC,Á¤Çö¼®,1984-03-01
2015,09-29,ÇÑÈ­,»ï¼º,Á¤Çö¼®,1984-03-01
2015,09-30,ÇÑÈ­,»ï¼º,Á¤Çö¼®,1984-03-01
2015,10-01,ÇÑÈ­,@³Ø¼¾,Á¤Çö¼®,1984-03-01
2016,04-14,ÇÑÈ­,µÎ»ê,Á¤Çö¼®,1984-03-01
2016,04-15,ÇÑÈ­,LG,Á¤Çö¼®,1984-03-01
2016,04-17,ÇÑÈ­,LG,Á¤Çö¼®,1984-03-01
2017,05-13,ÇÑÈ­,@LG,Á¤Çö¼®,1984-03-01
2017,05-14,ÇÑÈ­,@LG,Á¤Çö¼®,1984-03-01
2017,05-18,ÇÑÈ­,@³Ø¼¾,Á¤Çö¼®,1984-03-01
2017,05-19,ÇÑÈ­,»ï¼º,Á¤Çö¼®,1984-03-01
2017,05-20,ÇÑÈ­,»ï¼º,Á¤Çö¼®,1984-03-01
2017,05-21,ÇÑÈ­,»ï¼º,Á¤Çö¼®,1984-03-01
2017,09-01,ÇÑÈ­,kt,Á¤Çö¼®,1984-03-01
2017,09-02,ÇÑÈ­,@·Ôµ¥,Á¤Çö¼®,1984-03-01
2017,09-03,ÇÑÈ­,@·Ôµ¥,Á¤Çö¼®,1984-03-01
2014,03-29,»ï¼º,KIA,Á¤Çü½Ä,1991-01-28
2014,03-30,»ï¼º,KIA,Á¤Çü½Ä,1991-01-28
2014,04-01,»ï¼º,@ÇÑÈ­,Á¤Çü½Ä,1991-01-28
2014,04-02,»ï¼º,@ÇÑÈ­,Á¤Çü½Ä,1991-01-28
2014,04-04,»ï¼º,@·Ôµ¥,Á¤Çü½Ä,1991-01-28
2014,04-05,»ï¼º,@·Ôµ¥,Á¤Çü½Ä,1991-01-28
2014,04-06,»ï¼º,@·Ôµ¥,Á¤Çü½Ä,1991-01-28
2014,04-11,»ï¼º,SK,Á¤Çü½Ä,1991-01-28
2014,04-12,»ï¼º,SK,Á¤Çü½Ä,1991-01-28
2014,04-13,»ï¼º,SK,Á¤Çü½Ä,1991-01-28
2014,04-15,»ï¼º,µÎ»ê,Á¤Çü½Ä,1991-01-28
2014,04-16,»ï¼º,µÎ»ê,Á¤Çü½Ä,1991-01-28
2014,04-18,»ï¼º,@NC,Á¤Çü½Ä,1991-01-28
2014,04-19,»ï¼º,@NC,Á¤Çü½Ä,1991-01-28
2014,04-20,»ï¼º,@NC,Á¤Çü½Ä,1991-01-28
2014,05-04,»ï¼º,NC,Á¤Çü½Ä,1991-01-28
2014,05-05,»ï¼º,NC,Á¤Çü½Ä,1991-01-28
2014,05-06,»ï¼º,@SK,Á¤Çü½Ä,1991-01-28
2014,05-07,»ï¼º,@SK,Á¤Çü½Ä,1991-01-28
2014,05-08,»ï¼º,@SK,Á¤Çü½Ä,1991-01-28
2014,05-09,»ï¼º,@µÎ»ê,Á¤Çü½Ä,1991-01-28
2014,05-10,»ï¼º,@µÎ»ê,Á¤Çü½Ä,1991-01-28
2014,05-13,»ï¼º,ÇÑÈ­,Á¤Çü½Ä,1991-01-28
2014,05-14,»ï¼º,ÇÑÈ­,Á¤Çü½Ä,1991-01-28
2014,05-15,»ï¼º,ÇÑÈ­,Á¤Çü½Ä,1991-01-28
2014,05-16,»ï¼º,@KIA,Á¤Çü½Ä,1991-01-28
2014,05-17,»ï¼º,@KIA,Á¤Çü½Ä,1991-01-28
2014,05-18,»ï¼º,@KIA,Á¤Çü½Ä,1991-01-28
2014,05-20,»ï¼º,·Ôµ¥,Á¤Çü½Ä,1991-01-28
2014,05-21,»ï¼º,·Ôµ¥,Á¤Çü½Ä,1991-01-28
2014,05-22,»ï¼º,·Ôµ¥,Á¤Çü½Ä,1991-01-28
2014,05-23,»ï¼º,³Ø¼¾,Á¤Çü½Ä,1991-01-28
2014,05-24,»ï¼º,³Ø¼¾,Á¤Çü½Ä,1991-01-28
2014,05-25,»ï¼º,³Ø¼¾,Á¤Çü½Ä,1991-01-28
2014,05-27,»ï¼º,@LG,Á¤Çü½Ä,1991-01-28
2014,05-28,»ï¼º,@LG,Á¤Çü½Ä,1991-01-28
2014,05-29,»ï¼º,@LG,Á¤Çü½Ä,1991-01-28
2014,07-04,»ï¼º,@µÎ»ê,Á¤Çü½Ä,1991-01-28
2014,07-05,»ï¼º,@µÎ»ê,Á¤Çü½Ä,1991-01-28
2014,07-06,»ï¼º,@µÎ»ê,Á¤Çü½Ä,1991-01-28
2014,07-08,»ï¼º,·Ôµ¥,Á¤Çü½Ä,1991-01-28
2014,07-10,»ï¼º,·Ôµ¥,Á¤Çü½Ä,1991-01-28
2014,07-11,»ï¼º,SK,Á¤Çü½Ä,1991-01-28
2014,07-12,»ï¼º,SK,Á¤Çü½Ä,1991-01-28
2014,07-13,»ï¼º,SK,Á¤Çü½Ä,1991-01-28
2014,07-15,»ï¼º,@LG,Á¤Çü½Ä,1991-01-28
2014,07-16,»ï¼º,@LG,Á¤Çü½Ä,1991-01-28
2014,07-23,»ï¼º,@·Ôµ¥,Á¤Çü½Ä,1991-01-28
2014,07-24,»ï¼º,@·Ôµ¥,Á¤Çü½Ä,1991-01-28
2014,07-25,»ï¼º,NC,Á¤Çü½Ä,1991-01-28
2014,07-29,»ï¼º,LG,Á¤Çü½Ä,1991-01-28
2014,09-02,»ï¼º,NC,Á¤Çü½Ä,1991-01-28
2014,03-30,·Ôµ¥,ÇÑÈ­,Á¤ÈÆ,1987-07-18
2014,03-31,·Ôµ¥,ÇÑÈ­,Á¤ÈÆ,1987-07-18
2014,04-04,·Ôµ¥,»ï¼º,Á¤ÈÆ,1987-07-18
2014,04-05,·Ôµ¥,»ï¼º,Á¤ÈÆ,1987-07-18
2014,04-06,·Ôµ¥,»ï¼º,Á¤ÈÆ,1987-07-18
2014,04-08,·Ôµ¥,LG,Á¤ÈÆ,1987-07-18
2014,04-09,·Ôµ¥,LG,Á¤ÈÆ,1987-07-18
2014,04-10,·Ôµ¥,LG,Á¤ÈÆ,1987-07-18
2014,04-11,·Ôµ¥,@KIA,Á¤ÈÆ,1987-07-18
2014,04-12,·Ôµ¥,@KIA,Á¤ÈÆ,1987-07-18
2014,04-13,·Ôµ¥,@KIA,Á¤ÈÆ,1987-07-18
2014,04-15,·Ôµ¥,NC,Á¤ÈÆ,1987-07-18
2014,04-16,·Ôµ¥,NC,Á¤ÈÆ,1987-07-18
2014,04-18,·Ôµ¥,@µÎ»ê,Á¤ÈÆ,1987-07-18
2014,04-19,·Ôµ¥,@µÎ»ê,Á¤ÈÆ,1987-07-18
2014,04-20,·Ôµ¥,@µÎ»ê,Á¤ÈÆ,1987-07-18
2014,04-22,·Ôµ¥,@³Ø¼¾,Á¤ÈÆ,1987-07-18
2014,04-23,·Ôµ¥,@³Ø¼¾,Á¤ÈÆ,1987-07-18
2014,04-24,·Ôµ¥,@³Ø¼¾,Á¤ÈÆ,1987-07-18
2014,04-25,·Ôµ¥,SK,Á¤ÈÆ,1987-07-18
2014,04-26,·Ôµ¥,SK,Á¤ÈÆ,1987-07-18
2014,04-27,·Ôµ¥,SK,Á¤ÈÆ,1987-07-18
2014,04-30,·Ôµ¥,@ÇÑÈ­,Á¤ÈÆ,1987-07-18
2014,05-01,·Ôµ¥,@ÇÑÈ­,Á¤ÈÆ,1987-07-18
2014,05-03,·Ôµ¥,@SK,Á¤ÈÆ,1987-07-18
2014,05-04,·Ôµ¥,@SK,Á¤ÈÆ,1987-07-18
2014,05-05,·Ôµ¥,@SK,Á¤ÈÆ,1987-07-18
2014,05-06,·Ôµ¥,µÎ»ê,Á¤ÈÆ,1987-07-18
2014,05-07,·Ôµ¥,µÎ»ê,Á¤ÈÆ,1987-07-18
2014,05-08,·Ôµ¥,µÎ»ê,Á¤ÈÆ,1987-07-18
2014,05-09,·Ôµ¥,@NC,Á¤ÈÆ,1987-07-18
2014,05-10,·Ôµ¥,@NC,Á¤ÈÆ,1987-07-18
2014,05-13,·Ôµ¥,@LG,Á¤ÈÆ,1987-07-18
2014,05-14,·Ôµ¥,@LG,Á¤ÈÆ,1987-07-18
2014,05-15,·Ôµ¥,@LG,Á¤ÈÆ,1987-07-18
2014,05-16,·Ôµ¥,³Ø¼¾,Á¤ÈÆ,1987-07-18
2014,05-17,·Ôµ¥,³Ø¼¾,Á¤ÈÆ,1987-07-18
2014,05-18,·Ôµ¥,³Ø¼¾,Á¤ÈÆ,1987-07-18
2014,05-20,·Ôµ¥,@»ï¼º,Á¤ÈÆ,1987-07-18
2014,05-21,·Ôµ¥,@»ï¼º,Á¤ÈÆ,1987-07-18
2014,05-22,·Ôµ¥,@»ï¼º,Á¤ÈÆ,1987-07-18
2014,05-23,·Ôµ¥,KIA,Á¤ÈÆ,1987-07-18
2014,05-24,·Ôµ¥,KIA,Á¤ÈÆ,1987-07-18
2014,05-25,·Ôµ¥,KIA,Á¤ÈÆ,1987-07-18
2014,05-30,·Ôµ¥,@µÎ»ê,Á¤ÈÆ,1987-07-18
2014,05-31,·Ôµ¥,@µÎ»ê,Á¤ÈÆ,1987-07-18
2014,06-01,·Ôµ¥,@µÎ»ê,Á¤ÈÆ,1987-07-18
2014,06-05,·Ôµ¥,ÇÑÈ­,Á¤ÈÆ,1987-07-18
2014,06-06,·Ôµ¥,@SK,Á¤ÈÆ,1987-07-18
2014,06-07,·Ôµ¥,@SK,Á¤ÈÆ,1987-07-18
2014,06-08,·Ôµ¥,@SK,Á¤ÈÆ,1987-07-18
2014,06-10,·Ôµ¥,LG,Á¤ÈÆ,1987-07-18
2014,06-11,·Ôµ¥,LG,Á¤ÈÆ,1987-07-18
2014,06-13,·Ôµ¥,KIA,Á¤ÈÆ,1987-07-18
2014,06-14,·Ôµ¥,KIA,Á¤ÈÆ,1987-07-18
2014,06-15,·Ôµ¥,KIA,Á¤ÈÆ,1987-07-18
2014,06-17,·Ôµ¥,@NC,Á¤ÈÆ,1987-07-18
2014,06-18,·Ôµ¥,@NC,Á¤ÈÆ,1987-07-18
2014,06-19,·Ôµ¥,@NC,Á¤ÈÆ,1987-07-18
2014,06-24,·Ôµ¥,@ÇÑÈ­,Á¤ÈÆ,1987-07-18
2014,06-25,·Ôµ¥,@ÇÑÈ­,Á¤ÈÆ,1987-07-18
2014,06-26,·Ôµ¥,@ÇÑÈ­,Á¤ÈÆ,1987-07-18
2014,06-27,·Ôµ¥,NC,Á¤ÈÆ,1987-07-18
2014,06-28,·Ôµ¥,NC,Á¤ÈÆ,1987-07-18
2014,06-29,·Ôµ¥,NC,Á¤ÈÆ,1987-07-18
2014,07-01,·Ôµ¥,@³Ø¼¾,Á¤ÈÆ,1987-07-18
2014,07-02,·Ôµ¥,@³Ø¼¾,Á¤ÈÆ,1987-07-18
2014,07-03,·Ôµ¥,@³Ø¼¾,Á¤ÈÆ,1987-07-18
2014,07-04,·Ôµ¥,SK,Á¤ÈÆ,1987-07-18
2014,07-05,·Ôµ¥,SK,Á¤ÈÆ,1987-07-18
2014,07-07,·Ôµ¥,SK,Á¤ÈÆ,1987-07-18
2014,07-08,·Ôµ¥,@»ï¼º,Á¤ÈÆ,1987-07-18
2014,07-09,·Ôµ¥,@»ï¼º,Á¤ÈÆ,1987-07-18
2014,07-10,·Ôµ¥,@»ï¼º,Á¤ÈÆ,1987-07-18
2014,07-11,·Ôµ¥,@KIA,Á¤ÈÆ,1987-07-18
2014,07-12,·Ôµ¥,@KIA,Á¤ÈÆ,1987-07-18
2014,07-13,·Ôµ¥,@KIA,Á¤ÈÆ,1987-07-18
2014,07-16,·Ôµ¥,³Ø¼¾,Á¤ÈÆ,1987-07-18
2014,07-22,·Ôµ¥,»ï¼º,Á¤ÈÆ,1987-07-18
2014,07-23,·Ôµ¥,»ï¼º,Á¤ÈÆ,1987-07-18
2014,07-24,·Ôµ¥,»ï¼º,Á¤ÈÆ,1987-07-18
2014,07-26,·Ôµ¥,@LG,Á¤ÈÆ,1987-07-18
2014,07-27,·Ôµ¥,@LG,Á¤ÈÆ,1987-07-18
2014,07-28,·Ôµ¥,@LG,Á¤ÈÆ,1987-07-18
2014,07-29,·Ôµ¥,µÎ»ê,Á¤ÈÆ,1987-07-18
2014,07-30,·Ôµ¥,µÎ»ê,Á¤ÈÆ,1987-07-18
2014,08-05,·Ôµ¥,NC,Á¤ÈÆ,1987-07-18
2014,08-06,·Ôµ¥,NC,Á¤ÈÆ,1987-07-18
2014,08-08,·Ôµ¥,@»ï¼º,Á¤ÈÆ,1987-07-18
2014,08-09,·Ôµ¥,@KIA,Á¤ÈÆ,1987-07-18
2014,08-10,·Ôµ¥,@KIA,Á¤ÈÆ,1987-07-18
2014,08-12,·Ôµ¥,³Ø¼¾,Á¤ÈÆ,1987-07-18
2014,08-13,·Ôµ¥,³Ø¼¾,Á¤ÈÆ,1987-07-18
2014,08-14,·Ôµ¥,@ÇÑÈ­,Á¤ÈÆ,1987-07-18
2014,08-15,·Ôµ¥,@ÇÑÈ­,Á¤ÈÆ,1987-07-18
2014,08-16,·Ôµ¥,@µÎ»ê,Á¤ÈÆ,1987-07-18
2014,08-17,·Ôµ¥,@µÎ»ê,Á¤ÈÆ,1987-07-18
2014,08-19,·Ôµ¥,ÇÑÈ­,Á¤ÈÆ,1987-07-18
2014,08-23,·Ôµ¥,LG,Á¤ÈÆ,1987-07-18
2014,08-24,·Ôµ¥,LG,Á¤ÈÆ,1987-07-18
2014,08-26,·Ôµ¥,»ï¼º,Á¤ÈÆ,1987-07-18
